id,title
32909,"Badghis: 3 district guards in Ghormach were seriously injured"
32910,"Samangan: A shell was attacked in Aibak area"
32912,"Kandahar: 2 mercenaries were killed in Ghork"
32914,"Ghazni: 2 tanks were destroyed in Shalgar and all its occupants were killed and wounded"
32916,"Ghormach: An enemy supply vehicle caught fire in Ghormach"
32917,"Farah: There was heavy fighting near the provincial capital"
32918,"Badghis: 2 enemy tanks were destroyed in Ghormach"
32919,"Waist: One soldier was killed in an explosion in the left side of the valley"
32920,"Kandahar: An enemy ranger exploded in Ghork"
32921,"Kabul: Enemy forces were attacked in Surobi"
32922,"Paktia: Two policemen were injured in an explosion in Ahmadabad"
32923,"Wardak Square: A ranger was destroyed in Seyedabad and its occupants were killed and wounded"
32924,"Laghman: An Arbaki man was killed in Alishang"
32925,"Jawzjan: An Arbaki checkpoint was conquered in Sheberghan"
32926,"Uruzgan: A policeman surrendered to the Mujahideen with weapons and equipment"
32929,"Faryab: A mercenary was killed in Chehelgazi"
32931,"Baghlan: The largest enemy base in Pul-e-Khumri was besieged and repelled by the enemy"
32935,"Faryab: A commander was killed in Dolatabad and his weapon was looted"
32936,"Logar: The enemy forces were defeated at the wheel"
32937,"Badghis: 5 mercenaries were killed and wounded in Ghormach"
32939,"Badghis: An enemy ranger was destroyed in Qala-e-Naw"
32940,"A tank was destroyed in central Baghlan and four soldiers were wounded"
32941,"Paktia: A ranger was killed in Ahmad Khel and 3 policemen were killed and wounded"
32942,"Ghazni: One policeman was killed in the dam"
32943,"Helmand: An enemy armored vehicle was destroyed in Nahrsaraj"
32944,"Wardak Square: 5 vehicles were destroyed in Sidabad and a large number of soldiers were killed and wounded"
32945,"Farah: 3 mercenaries in Parchman were separated from the mercenary administration"
32946,"Helmand: One policeman surrendered and two others were taken prisoner"
32947,"Badghis: 11 mercenaries killed and wounded in Ghormach, the siege tightened"
32948,"Zabul: An enemy tank was destroyed in Shah Joi"
32953,"Paktia: 5 soldiers were wounded in Ahmad Khel"
32954,"Herat: 4 mercenaries were killed in Obe"
32956,"Kandahar: 2 policemen were killed in the process"
32959,"Logar: An important base of mercenaries in the area of Pol-e Alam was attacked by rockets"
32961,"Wardak Square: 2 enemy checkpoints were attacked in the Czech Republic"
32962,"Wardak Square: 6 soldiers, including an important commander, were killed and wounded in Seyedabad and Shahr Square"
32963,"Ghazni: 2 rangers were destroyed in the center of Vashlgar and 13 soldiers were killed and wounded"
32964,"Helmand: 5 mercenaries, including the commander of the enemy's belt, were killed in the camp"
32965,"Balkh: A ranger was killed in the center and an important commander and his bodyguard were killed"
32967,"Kunar: In the enemy shell attack in Nari, 1 soldier was killed"
32968,"Followers: An important enemy base in Black Round was attacked"
32971,"Samangan: An important police commander and a bodyguard were wounded in the Suf Valley"
32972,"Logar: A soldier in Mohammad Agha surrendered to the Mojahedin"
32973,"Badghis: Two mercenaries were killed and wounded in a fire"
32974,"Helmand: An armored tank and an armored vehicle of the enemy were destroyed in Marjah"
32975,"Ghazni: 3 soldiers, including one important commander, killed and another wounded in the center"
32976,"Wardak Square: The enemy auxiliary forces were defeated in Jaghto"
32979,"Zabul: 3 mercenaries were killed and wounded in the city of Safa"
32982,"Logar: An American was killed and two of his internal mercenaries were wounded near the Alam Bridge"
32984,"Baghlan: 3 policemen were killed and wounded in central Baghlan"
32987,"Zabul: The enemy operational forces failed in the amount"
32988,"Zabul: 4 mercenaries were killed in Sivari"
32990,"Balkh: One Arbaki was killed in Chamtal and another was wounded"
32992,"Farah: 4 kidnappers were rescued and the kidnappers were rescued by mercenaries"
32993,"Zabul: 7 mercenaries were killed and wounded in Shah Joi"
32995,"Parvaneh: The battle is going on in Shinwari district headquarters and its security checkpoints"
32997,"Faryab: 3 huge sessions were held in Shirin Tagab"
33000,"Khost: An important employee of the enemy spy network was killed in Nader Shah Kot"
33001,"Nangarhar: An important enemy intelligence prosecutor was killed in Sarkhrod"
33002,"Helmand: The mercenaries escaped from an important battalion in Khanshin"
33003,"Kandahar: Two enemy security checkpoints were attacked in the middle"
33004,"Helmand: An enemy armored vehicle was destroyed in Lashkar Gah"
33006,"Logar: 1 Tang and 2 Rangers were destroyed on the wheel and 9 soldiers were killed and wounded"
33008,"Kabul: A ranger was destroyed in the 10th district of the city and 5 important enemy officers were killed and wounded"
33010,"Nuristan: 5 Arbaki people were killed and wounded in Kamdish"
33011,"Helmand: 3 mercenaries were killed in Sangin"
33012,"Logar: 5 soldiers were killed and wounded in Baraki Burke"
33013,"Kunduz: Enemy attacks on Imam Sahib were repulsed"
33014,"Wardak Square: The headquarters of Jaghto district was attacked"
33015,"Helmand: An infiltrating Mujahideen in Nahrsaraj returned to the Mojahedin with two weapons"
33016,"Wild women martyred and wounded 6 women and children in Logar and Wardak Square"
33018,"Nangarhar: A police checkpoint was attacked in Mengandara"
33019,"Jawzjan: An Arbaki man was killed in Darzab and his weapon was looted"
33020,"Wardak Square: The convoy of mercenary soldiers of Seyedabad was attacked"
33024,"Badghis: 2 mercenaries were killed in Boom Valley"
33025,"Kandahar: One soldier surrendered in Maroof and one soldier was killed"
33032,"Helmand: A checkpoint was attacked in Nahrsaraj"
33033,"Zabul: Attack on repairing Atgar district center and enemy campaign"
33034,"Logar: 4 Arbaki people surrendered to the Mojahedin in Baraki Barak"
33036,"Helmand: An enemy Ranger vehicle was destroyed in the tropics"
33037,"Logar: A tank on wheels was destroyed and 2 soldiers were killed"
33038,"Paktika: One policeman killed in Oregon and another wounded"
33039,"Paktika: 5 soldiers were killed and wounded in the basin"
33041,"Parwan: The police base was attacked on a fence"
33042,"Wardak Square: 2 soldiers were killed and wounded in the valley"
33043,"Kunduz: Occurrence of heavy clashes with mercenaries in Archi plain"
33044,"Paktia: One policeman was killed in Karam and another was wounded"
33045,"Logar: Wild soldiers in Charkh killed 4 civilians"
33046,"Balkh: One policeman was injured in the center"
33049,"Jawzjan: An Arbaki man surrendered to the Mojahedin in Ghoshtipe"
33050,"Paktia: Ahmad Khel district headquarters attacked"
33052,"Helmand: An enemy armored vehicle was destroyed in Lashkar Gah"
33054,"There have been heavy clashes with mercenaries near the center of Sarpol"
33056,"Widespread demonstrations against the American occupiers took place in Nangarhar"
33058,"Sarpol: An Arbaki surrendered to the Mojahedin in Sangcharak"
33059,"Wardak Square: 2 tanks were destroyed and all its occupants were killed and wounded in Jaghto"
33060,"Kunar: The enemy base was attacked on the left side of the valley"
33062,"Nimroz: An armored vehicle of a mercenary enemy exploded in Chakhansur"
33063,"Faryab: A large gathering was held in Shirin Tagab"
33064,"Ghazni: A soldier was killed in an attack on the headquarters of Giro district"
33065,"Helmand: A mercenary commander was killed in the city of Lashkar Gah"
33067,"Nangarhar: In a tactical explosion in Khogyani, 2 Arbaki people were killed and wounded"
33069,"Helmand: 4 mercenaries were killed and wounded in Khanshin"
33070,"Nuristan: Defense checkpoints in Nurgram district attacked and one policeman injured"
33071,"Zabul: 4 enemy soldiers were killed in Atghar"
33072,"Kabul: 1 Tong and 3 Rangers were destroyed in a blast and the enemy suffered heavy casualties"
33073,"Faryab: The mercenaries in Almar suffered casualties"
33075,"Paktia: A ranger was killed in Ahmadabad and three policemen were injured"
33076,"Herat: An enemy ranger was destroyed in Kahsan"
33077,"Ghazni: An enemy tank was destroyed in Shalgar and 3 soldiers were killed and wounded"
33078,"Wardak Square: A ranger was destroyed in Seyedabad and 2 soldiers were killed"
33079,"Nangarhar: An Arbaki man was killed in Ghani Khel"
33080,"Paktia: Two policemen were injured in Ahmad Khel"
33081,"Ghazni: A ranger was destroyed in a slur and 3 soldiers were killed"
33082,"Logar: 2 enemy checkpoints are surrounded in Baraki Burke"
33083,"Khost: 4 soldiers were killed and wounded in the center"
33084,"Paktia: One policeman was injured in the incident"
33085,"Kunar: 2 soldiers were killed in Serkano"
33086,"Helmand: An enemy armored vehicle was destroyed in Nad Ali"
33088,"Farah: Two mercenaries were killed and wounded during an armed attack in Bala Block"
33089,"Uruzgan: 2 enemy armored vehicles were destroyed in Tirinkot"
33090,"Zabul: The mercenary enemy convoy was attacked in Shah Joi"
33091,"Logar: An Arbaki man was killed in Mohammad Agha"
33093,"Paktika: 5 policemen were injured in Khairkot"
33094,"Kunduz: 5 soldiers were killed and wounded in Archi plain"
33095,"Logar: 2 soldiers were wounded near the Alam Bridge"
33096,"Laghman: 6 enemy soldiers were killed and wounded in Alishang"
33097,"Zabul: 3 mercenaries were killed in Qalat and one vehicle was destroyed"
33099,"Helmand: One American soldier and three mercenaries were killed in Nawa"
33100,"Helmand: An enemy armored vehicle was destroyed in Nawa"
33101,"Maidan Wardak: A tank was destroyed and all its occupants were killed and wounded"
33102,"Kabul: Three soldiers were injured in an explosion in Mushai"
33103,"Logar: A soldier surrendered to the Mojahedin near the Alam Bridge"
33105,"LOGAR: Two soldiers were wounded in Mohammad Agha"
33107,"Ghazni: A policeman surrendered to the Mojahedin in Shalgar"
33108,"Zabul: An enemy armored vehicle was destroyed in the city of Safa"
33109,"Kandahar: Occupiers killed 4 civilians and arrested 6 people in Shah Vali Kot"
33111,"Helmand: 2 mercenaries were killed in Nahrsaraj"
33115,"Jalalabad airport was hit by a rocket"
33116,"Wardak Square: 4 Arbaki people were killed and wounded in Shahr Square and another was captured alive"
33117,"Kunduz: 3 policemen were killed in Khankhanabad"
33118,"Ghazni: 3 soldiers were killed and wounded in the center"
33119,"Ghazni: Two soldiers were wounded in an attack on a barracks in Shelgar"
33120,"Kunar: Two soldiers were killed and wounded in an attack on Nari's enemy checkpoint"
33121,"Ghazni: A tank was destroyed in Giro and 4 soldiers were killed"
33122,"Herat: 2 Ranger vehicles and a tank were destroyed in Ube"
33124,"Paktia: Ahmad Khel district headquarters attacked"
33125,"The convoy of mercenary enemy was attacked in the center of Sarpol"
33126,"Helmand: 2 mercenaries killed in Marjah"
33127,"Nimroz: 2 mercenaries were killed in Delaram"
33128,"Helmand: 2 soldiers were killed in Sangin"
33129,"Zabul: 2 soldiers were killed in Qalat"
33130,"Faryab: A commander and an Arbaki surrendered to the Mujahideen in Almar and Chehelgazi"
33132,"Kandahar: The mercenaries escaped from one of their shells in Shurabak"
33134,"Helmand: An enemy supply vehicle was destroyed in Nahrsaraj"
33135,"Helmand: An enemy armored vehicle was destroyed in Nawa"
33137,"Enemy attacks in central Baghlan were repulsed"
33138,"Nangarhar: 7 Arbaki fighters surrendered to Mujahidin in Chaparhar"
33139,"Logar: 3 soldiers were killed and wounded in Baraki Burke"
33140,"Maidan Wardak: A tank was destroyed in Jaghto and 4 soldiers were killed and wounded"
33142,"Kunduz: A speech contest was held among students during a gathering in Chahardara district"
33144,"Paktia: 4 soldiers were killed in Jani Khel"
33145,"Logar: One soldier was killed and two others were wounded in Baraki Burke"
33148,"Ghazni: An important Arbaki commander was killed in Qarabagh and his weapon was looted"
33149,"Khost: The headquarters of Musa Khel district was besieged and 8 soldiers were killed and wounded"
33151,"Ghor: He was martyred by a mortar fired by the enemy at a mosque in Tiwara"
33152,"Nangarhar: 3 policemen were injured in a checkpoint in Kameh"
33153,"Kunduz: 10 Arbaki people were killed and wounded in Khan Abad"
33154,"Enemy attacks in central Baghlan were repulsed"
33155,"Faryab: A fierce clash with the enemy took place in Shirin Tagab"
33156,"Logar: A ranger was destroyed near the Alam Bridge and 3 soldiers were killed and wounded"
33158,"Ghazni: One ranger killed in Shelgar, 1 policeman killed and another wounded"
33159,"Zabul: Two vehicles were destroyed in Safa city"
33160,"Badghis: 2 rangers were destroyed in Qades"
33161,"Badghis: A mercenary was captured by the Mojahedin in Jund"
33164,"Laghman: An Arbaki checkpoint was attacked in Alishang"
33167,"Ghazni: An Arbaki man was injured at the headquarters"
33168,"Parwan: The base and convoy of mercenaries were attacked on Safi Mountain"
33169,"Uruzgan: There was a severe clash in the market of Chora district"
33170,"Kunduz: 4 Arbaki, including 2 commanders, were killed and wounded in Khan Abad"
33171,"Parwan: Bagram airport was hit by a rocket"
33172,"Kunduz: 8 civilians were martyred and many others were wounded due to enemy artillery fire in Archi"
33178,"Kunduz: An important Arbaki commander was killed in Khanabad"
33179,"Khost: The combine of mercenary soldiers was attacked in Sabri"
33180,"Nangarhar: 2 Ranger vehicles destroyed in Kameh and 7 policemen were killed and wounded"
33181,"Kunduz: Wild soldiers killed and wounded 4 civilians in Chahar Dara, including a child"
33182,"Wardak Square: 3 enemy commando soldiers were killed and wounded in an explosion in Jaghto"
33183,"Logar: One policeman was killed in Mohammad Agha and another was wounded"
33185,"Logar: A policeman surrendered to the Mojahedin near the Alam Bridge"
33187,"Paktia: Education officials held a grand gathering in Jaji Aryub"
33189,"Maidan Wardak: The headquarters of Jelga district and the surrounding checkpoints were attacked"
33191,"Balkh: The security chief with his 2 bodyguards were wounded in the center and 2 others were killed"
33194,"Badghis: 5 mercenaries were killed in Qala-e-Naw and the booty was obtained"
33195,"Maidan Wardak: Auxiliary forces coming to Jaghto district are surrounded"
33196,"Kunduz: 5 soldiers were killed and wounded in Archi plain"
33197,"Kunduz: The Americans lost their night press at the center"
33198,"Kunduz: An important police officer was killed and his car and pistol were looted"
33199,"Faryab: An Arbaki mercenary was killed in Qaisar"
33200,"Herat: The enemy supply convoy was attacked in Shindand"
33202,"Helmand: Two soldiers were killed in Nad Ali"
33204,"Heavy casualties have been inflicted on the enemy in Trincomalee, and the claim of inflicting casualties on the Mojahedin is not true"
33205,"Wardak Square: One soldier was killed in Seyedabad and many others were wounded"
33206,"Maidan Wardak: A tank was destroyed and all its occupants were killed and wounded"
33207,"Kunduz: Nine Special Forces Special Forces killed and wounded, including one US occupant"
33208,"Paktika: An Arbaki man was injured in Johnny Khel"
33210,"LOGAR: Two Arbaki militants were injured in a blast in Mohammad Agha."
33214,"Kunduz: A tank was destroyed in the Archi plain and 10 mercenaries were killed"
33215,"Paktika: A policeman joined the Mojahedin at the border"
33216,"Laghman: 2 soldiers were killed and wounded in Mehtarlam"
33217,"Wardak Square: A tank was destroyed in Shahr Square and 8 soldiers were killed and wounded"
33219,"Helmand: 3 mercenaries were killed and wounded in Nahrsaraj"
33220,"Laghman: One Arbaki was killed in a shelling attack in Alishang"
33221,"Badghis: The enemy base in the Boom Valley was attacked by gunmen"
33222,"Helmand: An enemy armored vehicle exploded in Khanshin"
33223,"Paktia: Ranger destroyed in Ahmedabad, including 4 police officers killed and wounded"
33224,"Helmand: Occupiers blow up a shop in Marjah and arrest 3 people"
33225,"Helmand: 4 mercenaries were killed in Nahrsaraj"
33226,"Laghman: The vehicle of Alishang district was destroyed and 2 of its bodyguards were killed and wounded"
33227,"Kunduz: Enemy attacks in Archi plain repulsed and large number of enemy soldiers killed and wounded"
33228,"Zabul: A mercenary checkpoint was attacked in Shah Joi"
33229,"Kandahar: 3 Arbaki were killed in a sting and a weapon was looted"
33232,"Farah: The enemy's offensive attacks in Balablok were repulsed"
33233,"Kandahar: 3 mercenaries were killed and wounded in Shah Walikut"
33234,"Badghis: A soldier was killed in Ghormach"
33235,"Balkh: 3 employees of the intelligence department were killed and wounded in the center"
33236,"Ghazni: 2 Arbaki people were killed at the headquarters"
33237,"Ghazni: A tank was destroyed in the speech of the deputy police chief, 5 policemen were killed"
33238,"Wardak Square: The headquarters of Jaghto district is under siege and under attack"
33240,"Kabul: A tank was destroyed in Musa and 4 soldiers were killed in it"
33241,"Logar: 3 soldiers were killed and wounded near Alam Bridge"
33242,"A savage enemy killed and wounded five civilians in Wardak and Ghazni squares"
33243,"Ghazni: In Shalgar district, a checkpoint commander was injured and a policeman was killed"
33244,"Khost: 4 soldiers were killed and wounded in the center of Vanader Shah Kot"
33245,"Helmand: An enemy armored vehicle was destroyed in Vashir"
33246,"Uruzgan: Repair of District 3 in the city of Trincomalee was destroyed by enemy bombardment"
33247,"Logar: A ranger was destroyed near Alam Bridge and 2 Arbaki people were killed"
33248,"Paktika: An Arbaki man was killed in Vazikha and his weapon was looted"
33249,"The enemy center in the city of Farah was attacked by a missile"
33254,"Farah: 2 mercenaries were injured in Bala Block"
33255,"Ghazni: 2 policemen were killed in Giro"
33256,"Faryab: An enemy tank was destroyed in Shirin Tagab"
33257,"Wardak Square: 6 soldiers were killed and wounded in Seyedabad"
33259,"Faryab: 2 Arbaki surrendered to Mujahidin in Pashtun Kot"
33260,"Faryab: A commander and his bodyguard were wounded in Garziwan"
33261,"Nuristan: An employee of the enemy spy agency (Anwar) was killed in a Weigel van"
33263,"Paktia: 1 Ranger and 1 car were destroyed in Ahmad Khel and 3 soldiers were killed"
33265,"Faryab: A mercenary commander was wounded in Garziwan"
33268,"Kunduz: An Arbaki man was killed in an explosion in Zal Castle"
33269,"Logar: A mercenary checkpoint was attacked near the Alam Bridge"
33270,"Helmand: 3 policemen were killed in Nad Ali"
33271,"The road between the city of Herat and Islam Qala was blocked on the enemy"
33272,"Faryab: The savage militia martyred a civilian and his child in terror"
33273,"Helmand: 3 policemen surrendered to the Mujahideen with weapons and ammunition"
33274,"Faryab: A tank was destroyed in Chehelgazi"
33275,"Ghor: A mercenary was killed in an attack by Shinkot enemy"
33276,"Kandahar: 6 foreign invaders were killed in Dand"
33278,"Bagram Airport was hit by a rocket"
33279,"Kunduz: Two employees of the enemy spy agency were killed in four valleys"
33281,"Baghlan: A ranger was killed and 7 policemen were killed and wounded in Pul-e-Khumri and Khenjan"
33282,"Kunduz: An Arbaki man was killed near the center"
33283,"Ghor: An enemy tank was destroyed in Pasaband"
33284,"Kunduz: A savage enemy martyred 2 civilians in Archi plain"
33285,"Kabul: The director of the prosecutor's office died due to the depth of his injury"
33286,"20 civilians arrested in Kunduz raid"
33289,"Helmand: 2 mercenaries were killed in Lashkar Gah"
33290,"Helmand: An enemy armored vehicle was destroyed in Grishk"
33292,"Two policemen surrendered to the Mujahideen in Uruzgan"
33295,"Paktia: A tank was destroyed in Zurmat and 3 soldiers were killed in it"
33296,"Maidan Wardak: As a result of an explosion in the rate, 2 soldiers were killed and wounded"
33297,"Helmand: 2 policemen surrendered to the Mujahideen in Nawa"
33298,"Baghlan: An important Arbaki commander was killed in Pul-e-Khumri"
33299,"Paktika: An Arbaki man surrendered to the Mojahedin in Khairkut"
33300,"Ghazni: An Arbaki man surrendered to the Mojahedin in Shelgar"
33301,"Ghazni: A ranger was destroyed in the center and the police were killed"
33302,"Paktika: Six policemen were killed and wounded in Matakhan"
33304,"Connor: A Sarkano soldier was killed"
33305,"Wardak Square: 4 soldiers were injured in an explosion in the Czech Republic"
33306,"Ghazni: 4 policemen were killed in ten"
33307,"Badghis: A soldier was killed in Murghab"
33308,"Paktika: A police checkpoint in Oregon was attacked"
33309,"Wardak Square: 3 soldiers were killed and wounded in Seyedabad"
33310,"Ghor: The enemy offensive in Shinkot was repulsed"
33311,"Sarpol: 4 mercenaries were killed in Seyedabad"
33312,"Wardak Square: 3 enemy checkpoints were attacked in Czech"
33313,"Kandahar: 2 enemy armored vehicles were destroyed in Maiwand"
33314,"Ghazni: 4 soldiers killed in Shalgar and another wounded"
33315,"Nimroz: A commander was killed in Chakhansur"
33316,"Badghis: Two mercenaries were injured in Boom Valley"
33317,"Nangarhar: Jalalabad airport was hit by a rocket"
33318,"Ghazni: 2 soldiers were killed in Shalgar"
33320,"Sar-e-Pul: A large gathering was held in Al-Fatah district"
33323,"Kabul: A supply vehicle was destroyed in a blast and 4 soldiers were killed and wounded"
33324,"Uruzgan: An important commander and founder of the Arbakis was killed in the city of Trincomalee"
33325,"Kabul: 3 soldiers were killed and wounded in Musa"
33327,"Logar: A ranger was destroyed near Pol-e Alam and 6 Arbaki were killed and wounded"
33328,"Kunduz: A tank was destroyed in the Archi plain and its occupants were killed and wounded"
33329,"Paktia: A ranger was destroyed in Gardez and 3 policemen were injured"
33330,"Helmand: The enemy patrol was attacked in Nad Ali"
33331,"Herat: An enemy tank was destroyed in Shindand and civilians were harmed"
33332,"Uruzgan: 3 armored vehicles were destroyed in Tirinkot and 25 mercenaries were killed"
33333,"An employee of the enemy commander was killed in the city of Kandahar"
33334,"Nangarhar: Betikot district headquarters attacked"
33337,"Sarpol: One of the mercenaries was captured by the Mojahedin"
33339,"Kunduz: 3 soldiers were killed and wounded in Imam Sahib"
33340,"Kunduz: One civilian was martyred and five others were imprisoned during a night raid by the enemy in the Archi plain"
33341,"Zabul: A mercenary commander was killed in Shinki"
33342,"Kandahar: 3 enemy vehicles were destroyed in Shurabak"
33343,"Ghor: The enemy's offensive in Pasaband was repulsed"
33344,"Wardak Square: Enemy soldiers were attacked in Nerkh and Seyedabad"
33345,"Faryab: A large gathering was held in Qaisar"
33346,"Logar: The base of the enemy shell was attacked in Khoshi and centers"
33347,"Ghor: There is a fierce conflict with the enemy in Pasaband"
33349,"Logar: The enemy base was attacked near the Alam Bridge"
33350,"Helmand: 5 mercenaries near Lashkar Gah were killed and wounded"
33351,"9/22/2016: Kunar: 2 Arbakis were injured in a chair"
33352,"An enemy ranger was destroyed in the capital of Farah province"
33353,"Badakhshan: 2 civilians, 6 civilians were killed and wounded as a result of the enemy's brutal bombardment."
33354,"Zabul: A mercenary was killed in Atghar"
33355,"09/21/2016: Paktia: An important intelligence officer killed in Gardez and his car destroyed"
33356,"9/22/2016: Kunduz: Enemy attacks in Archi plain were repulsed"
33357,"09/21/2016: Nangarhar: 6 Warbaki soldiers killed and wounded in Betikot and Markaz"
33358,"Badghis: An enemy convoy tank was destroyed in Boom Valley"
33359,"09/21/2016: Kunduz: 3 policemen were killed in Archi plain"
33360,"Farah: A mercenary was arrested between Delaram and Bekwa alive"
33361,"9/22/2016: Ghazni: 2 Arbaki killed in Shalgar and another captured"
33362,"Khost: An enemy base in Sabri was attacked by a rocket"
33364,"9/22/2016: Wardak Square: 2 enemy checkpoints were attacked in the Czech Republic"
33365,"Wardak Square: A Jalriz police officer was killed"
33367,"9/22/2016: Parwan: An important intelligence officer was killed in connection with Charikar"
33368,"Helmand: An enemy armored vehicle was destroyed in Marjah"
33369,"Faryab: An enemy tank was destroyed in Almar"
33370,"Herat: Wild mercenaries martyred 2 people during a night operation and looted houses"
33372,"Herat: A mercenary was killed in Shindand"
33373,"09/21/2016: Wardak Square: A Tang was destroyed in Shahr Square and a policeman was killed"
33374,"9/22/2016: Paktika: 3 policemen were killed and wounded in the basin"
33375,"Uruzgan: The enemy base was attacked in Chora"
33376,"Kandahar: An enemy ranger was destroyed in Arghandab"
33377,"Nangarhar: A derby tank was destroyed and 4 enemy commando soldiers were killed"
33380,"Faryab: 2 Arbaki killed in Qaisar"
33382,"A checkpoint of mercenaries was attacked in Seyedabad"
33384,"Kunduz: 11 enemy soldiers were killed and wounded in Darsh Archi"
33385,"Paktika: A soldier surrendered to the Mojahedin in Vazikha"
33386,"Ghazni: One policeman killed in Shalgar and another wounded"
33387,"Logar: A ranger was destroyed near the Alam Bridge and two soldiers were killed"
33389,"Zabul: 2 Arbaki mercenaries were killed in Shinki"
33394,"9/22/2016: Logar: The enemy base and shell were attacked near the Alam Bridge"
33395,"Kunar: A soldier in Nari surrendered to the Mojahedin"
33396,"21/09/2016: Badakhshan: Jurm district headquarters and surrounding shells attacked"
33398,"21/09/2016: Paktia: Druze Jedran Vahed Abad attacked the enemy"
33399,"There was a fierce clash with the mercenary enemy in Khas Uruzgan"
33400,"09/21/2016: Ghazni: A policeman surrendered to the Mojahedin in Vaghz"
33401,"Sar-e-Pul: An enemy ranger near the provincial capital was destroyed"
33402,"9/21/2016: Logar: A supply vehicle for the mercenary campaign was completely destroyed in Alam Bridge"
33403,"Helmand: 8 mercenaries were killed and wounded in Sangin"
33404,"Uruzgan: 10 children and women were wounded by the enemy when mortars were fired"
33405,"Uruzgan: The enemy's offensive attack was repulsed in Tirinkot"
33406,"9/21/2016: Balkh: 3 Arbaki people were killed and wounded in Chamtal"
33407,"Herat: 6 mercenaries were killed alive and the booty was obtained"
33408,"9/21/2016: Nangarhar: An Arbaki man was killed in Pachiragam and his weapon was looted"
33410,"Badghis: 3 soldiers were killed in Ghormach"
33411,"Badghis: An enemy ranger was destroyed in Boom Valley"
33412,"9/21/2016: Paktika: An important commander was killed and his bodyguard was wounded in Khairkut"
33413,"Helmand: The mercenaries near the city of Lashkar Gah were attacked"
33414,"9/21/2016: Wardak Square: 2 Ranger vehicles were destroyed in Seyedabad and its occupants were killed and injured"
33415,"09/21/2016: Logar: A ranger was destroyed near Alam Bridge and 3 soldiers were killed"
33416,"09/21/2016: Paktika: An Arbaki man was killed in Johnny Khel and his weapon was looted"
33417,"Helmand: 3 mercenaries were killed in Marjah"
33418,"21/09/2016: Ghazni: 5 soldiers were killed and wounded in Shalgar"
33419,"Helmand: There was a fierce clash with the enemy in Nawa"
33420,"21/09/2016: Wardak Square: 2 enemy checkpoints were attacked in the Czech Republic"
33421,"Helmand: The enemy infantry patrol was attacked in Khanshin"
33426,"Uruzgan: An enemy armored vehicle exploded in Tirinkot"
33427,"Ghor: 2 enemy vehicles were destroyed in Dolina"
33428,"Uruzgan: A soldier surrendered to the Mujahideen with his weapon in Trincomalee"
33429,"Herat: 4 mercenaries were arrested alive with weapons and live ammunition"
33431,"Sarpol: 4 mercenaries were killed and injured in Seyedabad"
33432,"21/09/2016: Kunduz: 4 other enemy soldiers were killed in Archi plain"
33433,"A famous commander surrendered with an Arbaki near the centers of Sarpol Mojahedin"
33434,"09/21/2016: Laghman: An Arbaki man was killed in Alingar and his weapon was looted"
33435,"Kandahar: 3 enemy soldiers were killed in Arghistan"
33436,"Uruzgan: 2 soldiers killed in Tirinkot"
33437,"9/21/2016: Kunar: A mercenary base in the center was attacked"
33438,"9/20/2016: Logar: A ranger was destroyed near Alam Bridge and 2 policemen were killed"
33439,"9/20/2016: Kunar: 5 soldiers killed in Serkano and Chapeh Darreh and another wounded"
33442,"9/20/2016: Wardak Square: A policeman was killed in Shahr Square"
33443,"9/20/2016: Wardak Square: The enemy base in Seyedabad was attacked"
33444,"9/20/2016: Ghazni: 2 policemen were killed in Qarabagh"
33446,"Herat: 7 mercenaries killed and wounded in Mojahedin rocket attack in Shindand"
33447,"9/20/2016: Wardak Square: The headquarters of Jelga district was attacked"
33448,"Zabul: 5 soldiers were killed in Qalat and their weapons were looted"
33449,"9/20/2016: Wardak Square: 7 policemen were killed and wounded in Jalriz"
33451,"Faryab: An Arbaki commander was wounded in Pashtun Kot"
33452,"Uruzgan: 9 policemen and Arbaki surrendered to the Mujahideen with weapons and ammunition"
33453,"Farah: A mercenary was killed in Joven"
33454,"Herat: An enemy supply vehicle was destroyed in Robat Sangi"
33455,"9/20/2016: Connor: 6 enemy checkpoints were attacked during the operation"
33457,"9/20/2016: Kunar: The defense checkpoints of the prison in Asadabad were attacked"
33458,"Kandahar: An enemy ranger was destroyed in Arghandab"
33459,"9/20/2016: Paktika: A Mujahideen surrendered to the Mujahideen in Khairkut"
33461,"9/20/2016: Nangarhar: A tank was destroyed in Sarkhrod and 5 soldiers were killed and wounded"
33462,"Zabul: 7 mercenaries were killed in Qalat"
33464,"Helmand: A tyrant commander and several other mercenaries were killed in Nawa"
33466,"Faryab: Two Arbakis surrendered to the Mujahideen with their weapons and ammunition"
33467,"9/20/2016: Laghman: 2 soldiers were killed and wounded in Mehtarlam"
33468,"9/20/2016: Badakhshan: As a result of a clash in Raghistan, 5 Arbaki people were killed and wounded"
33469,"Kandahar: Infiltrating Mujahideen killed 3 Arbakis in Maiwand"
33472,"Badghis: A soldier was wounded in a fire"
33473,"Faryab: There was a fierce clash with the enemy in Pashtun Kot"
33474,"Farah: Two mercenaries were killed and wounded in Golestan"
33475,"Zabul: High-ranking mercenaries were attacked in Shah Joi"
33476,"Nangarhar: An Arbaki man was killed in the mantle"
33477,"Paktia: 3 policemen were killed and wounded in Ahmadabad and Mirzeke"
33478,"Paktia: Two policemen were killed in an explosion in Gardez"
33479,"Paktika: A police station in Khirkut was attacked"
